source,make,year,model,price,engine,total_time,engine_time,location,title,url,image_url,description,first_seen,last_seen
trade-a-plane,Cessna 172,2019,172S SKYHAWK SP,,,1435 TT,,"Mayfield, KY",2019 CESSNA 172S SKYHAWK,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=172S+SKYHAWK+SP&listing_id=2454869&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsid2lkdGgiOjY4MCwiYmFja2dyb3VuZCI6eyJyIjoyNTUsImciOjI1NSwiYWxwaGEiOjEsImIiOjI1NX0sImZpdCI6ImNvbnRhaW4ifSwic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9fSwia2V5IjoiMTU5Mzc5MC5qcGciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"2019 CESSNA 172S SKYHAWK SP Call for Price Get Financing Reg# N121WE TT: 1435 Performance Specs 2019 Cessna 172S Skyhawk SP. ONLY 1,435 hours TTSN! 435 hours SPOH. UNDER CONTRACT. Garmin G1000 NXi w/ WAAS, ADS-B in/out, Flight Stream 510, SafeTaxi, Fl... More Info Midwest Aviation, Inc. Mayfield , KY USA (270) 744-XXXX (click) Compare SAVE Last Update: 06/12/2026",2026-05-31,2026-07-31
trade-a-plane,Cessna 172,2020,172S SKYHAWK SP,"$599,000",,1959 TT,,"Stuart, FL",2020 CESSNA 172S SKYHAWK,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=172S+SKYHAWK+SP&listing_id=2457869&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjM5OTIzLmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsicmVzaXplIjp7ImZpdCI6ImNvbnRhaW4iLCJiYWNrZ3JvdW5kIjp7ImIiOjI1NSwiZyI6MjU1LCJhbHBoYSI6MSwiciI6MjU1fSwid2lkdGgiOjY4MH0sInNtYXJ0T3ZlcmxheSI6eyJrZXkiOiJ3YXRlcm1hcmsucG5nIiwiYnVja2V0IjoidGFwLWFzc2V0czEifX19,"2020 CESSNA 172S SKYHAWK SP $599,000 Get Financing as low as $2,750.85 a month* Reg# N20818 TT: 1959 Performance Specs NEW LISTING - 2020 Cessna 172S Skyhawk SP with Only 1959 Total Since New Zero (0) SMOH Zero (0) Since New Prop, Garmin G-1000Nxi, New Paint, Rosen Visors, ... More Info Scott MacDonald Aircraft Sales, Inc. Stuart , FL USA (772) 781-XXXX (click) (772) 215-XXXX (click) Compare SAVE Last Update: 07/01/2026",2026-07-01,2026-07-31
trade-a-plane,Cessna 172,2026,172K SKYHAWK,,,,,"Bartow, FL",CESSNA 172K SKYHAWK Call for Price Get Financing Reg# N79036 TT: Not Listed Perf,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=172K+SKYHAWK&listing_id=2457948&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsIndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiYWxwaGEiOjEsImIiOjI1NSwiciI6MjU1LCJnIjoyNTV9fSwic21hcnRPdmVybGF5Ijp7ImJ1Y2tldCI6InRhcC1hc3NldHMxIiwia2V5Ijoid2F0ZXJtYXJrLnBuZyJ9fSwia2V5IjoiMTY0MTExMy5qcGciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"CESSNA 172K SKYHAWK Call for Price Get Financing Reg# N79036 TT: Not Listed Performance Specs Cessna 172K - Available for Lease

Well-maintained Cessna 172K available for lease. This aircraft has just completed a fresh annual inspection and is rea... More Info Airplane Sim Solutions LLC Bartow , FL USA (407) 925-XXXX (click) Compare SAVE Last Update: 07/02/2026",2026-07-03,2026-07-31
trade-a-plane,Cessna 172,2026,172M SKYHAWK,$75,,,,"Bartow, FL",CESSNA 172M SKYHAWK $75 Get Financing as low as $1.45 a month* Reg# N172HF TT: N,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=172M+SKYHAWK&listing_id=2458061&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjQyNzE3LmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9LCJyZXNpemUiOnsiYmFja2dyb3VuZCI6eyJhbHBoYSI6MSwiYiI6MjU1LCJyIjoyNTUsImciOjI1NX0sIndpZHRoIjo2ODAsImZpdCI6ImNvbnRhaW4ifX19,"CESSNA 172M SKYHAWK $75 Get Financing as low as $1.45 a month* Reg# N172HF TT: Not Listed Performance Specs Cessna 172M - Available for Lease

Well-maintained Cessna 172N available for lease. This aircraft has just completed a fresh annual inspection and FRESH ... More Info Airplane Sim Solutions LLC Bartow , FL USA (407) 925-XXXX (click) Compare SAVE Last Update: 07/27/2026",2026-07-07,2026-07-31
trade-a-plane,Cessna 172,2026,172S SKYHAWK SP,,,,,,CESSNA 172S SKYHAWK SP Call for Price Get Financing Reg# Not Listed TT: Not List,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=172S+SKYHAWK+SP&listing_id=2458375&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IjE2NDcwODkuanBnIiwiZWRpdHMiOnsicmVzaXplIjp7ImZpdCI6ImNvbnRhaW4iLCJ3aWR0aCI6NjgwLCJiYWNrZ3JvdW5kIjp7ImciOjI1NSwiciI6MjU1LCJiIjoyNTUsImFscGhhIjoxfX0sInNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifX19,"CESSNA 172S SKYHAWK SP Call for Price Get Financing Reg# Not Listed TT: Not Listed Performance Specs Professional AATD FAA-Certified Cessna 172 G1000 Flight Simulator for Lease 

Experience airline-grade flight training with the Virtual Fly SOLO PRO G1, ... More Info Airplane Sim Solutions LLC FL USA (407) 925-XXXX (click) Compare SAVE Last Update: 07/15/2026",2026-07-16,2026-07-31
trade-a-plane,Cessna 180,1954,180,"$239,995",,5637 TT,,"Scottsdale, AZ","1954 CESSNA 180 $239,995 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180&listing_id=2452052&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsiYmFja2dyb3VuZCI6eyJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjEsInIiOjI1NX0sIndpZHRoIjo2ODAsImZpdCI6ImNvbnRhaW4ifSwic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNTUyNzIwLmpwZyJ9,"1954 CESSNA 180 $239,995 Get Financing as low as $1,102.15 a month* Reg# N3197C TT: 5637 Performance Specs Price Reduced! Beautiful Cessna 180 featuring like-new paint and interior, an upgraded cockpit, and the highly desirable Norland STC. More Info Douglas Young Scottsdale , AZ USA (714) 501-XXXX (click) Compare SAVE Last Update: 07/21/2026",2026-07-21,2026-07-31
trade-a-plane,Cessna 180,1954,180,"$115,000",,2900 TT,,"Anchorage, AK","1954 CESSNA 180 $115,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180&listing_id=2458124&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImVkaXRzIjp7InNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifSwicmVzaXplIjp7ImJhY2tncm91bmQiOnsiZyI6MjU1LCJiIjoyNTUsImFscGhhIjoxLCJyIjoyNTV9LCJ3aWR0aCI6NjgwLCJmaXQiOiJjb250YWluIn19LCJrZXkiOiIxNjQzNjQ3LmpwZyJ9,"1954 CESSNA 180 $115,000 Get Financing as low as $528.13 a month* Reg# Not Listed TT: 2900 Performance Specs This aircraft was owned by same long time Alaska flying family for over 45 years.  The 2nd generation is 
now 'getting old', so time to sell.  It's a low ... More Info Alaska Aircraft Sales Anchorage , AK USA (907) 243-XXXX (click) (907) 244-XXXX (click) Compare SAVE Last Update: 07/08/2026",2026-07-09,2026-07-31
trade-a-plane,Cessna 180,1954,180 SKYWAGON,"$295,000",Continental O,3366 TT,,"Louisburg, NC",1954 CESSNA 180 SKYWAGON,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180+SKYWAGON&listing_id=2452097&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJzbWFydE92ZXJsYXkiOnsiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiJ3YXRlcm1hcmsucG5nIn0sInJlc2l6ZSI6eyJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiYWxwaGEiOjEsImIiOjI1NSwiZyI6MjU1fSwid2lkdGgiOjY4MCwiZml0IjoiY29udGFpbiJ9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNTUzMjg1LmpwZyJ9,"1954 CESSNA 180 SKYWAGON $295,000 Get Financing as low as $1,354.76 a month* Reg# N2493C TT: 3366 Performance Specs This classic 180 has all the modern upgrades to make it a formidable taildragger for cruising or back-country adventures. The Texas Skyways' Continental O-... More Info AircraftMerchants LLC Louisburg , NC USA (919) 553-XXXX (click) Compare SAVE Last Update: 07/30/2026",2026-05-30,2026-07-31
trade-a-plane,Cessna 180,1955,180,"$149,500",,5622 TT,,"Lewiston, ID","1955 CESSNA 180 $149,500 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180&listing_id=2447202&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJzbWFydE92ZXJsYXkiOnsia2V5Ijoid2F0ZXJtYXJrLnBuZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIn0sInJlc2l6ZSI6eyJiYWNrZ3JvdW5kIjp7ImciOjI1NSwiYiI6MjU1LCJyIjoyNTUsImFscGhhIjoxfSwid2lkdGgiOjY4MCwiZml0IjoiY29udGFpbiJ9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNTI0NTU0LmpwZyJ9,"1955 CESSNA 180 $149,500 Get Financing as low as $686.56 a month* Reg# N217M TT: 5622 Performance Specs Same owner for 37 years. Complete log books since new.

Tach: 1430
TTAF: 5622
TSMOH: 928 Hrs
SPOH: 1218 Hrs
Annual Done: 11-1-2024

Engine: Contine... More Info Tyler Peters Lewiston , ID USA Compare SAVE Last Update: 06/19/2026",2026-06-20,2026-07-31
trade-a-plane,Cessna 180,1956,180,"$129,000",Continental 0-470-K,4290 TT,,"Watsonville, CA","1956 CESSNA 180 $129,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180&listing_id=2402421&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImVkaXRzIjp7InJlc2l6ZSI6eyJmaXQiOiJjb250YWluIiwiYmFja2dyb3VuZCI6eyJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjEsInIiOjI1NX0sIndpZHRoIjo2ODB9LCJzbWFydE92ZXJsYXkiOnsiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiJ3YXRlcm1hcmsucG5nIn19LCJrZXkiOiI4ODk0NjQuanBnIn0=,"1956 CESSNA 180 $129,000 Get Financing as low as $592.42 a month* Reg# N4979A TT: 4290 Performance Specs Engine = Continental 0-470-K  (230hp)
STOH - 1249,  TBO - 1800  S/N 32376
Recent annual - May 2026
Total time airframe - 4290
Prop - McCauley 88"",  Hrs... More Info Bruce Roberts Watsonville , CA USA Compare SAVE Last Update: 07/08/2026",2026-05-30,2026-07-31
trade-a-plane,Cessna 180,1956,180,"$176,000",,7200 TT,570 SMOH,"Caldwell, ID","1956 CESSNA 180 $176,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180&listing_id=2454991&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJzbWFydE92ZXJsYXkiOnsia2V5Ijoid2F0ZXJtYXJrLnBuZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIn0sInJlc2l6ZSI6eyJmaXQiOiJjb250YWluIiwiYmFja2dyb3VuZCI6eyJhbHBoYSI6MSwiciI6MjU1LCJnIjoyNTUsImIiOjI1NX0sIndpZHRoIjo2ODB9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNTk1OTk1LmpwZyJ9,"1956 CESSNA 180 $176,000 Get Financing as low as $808.26 a month* Reg# N4961A TT: 7200 Performance Specs 7200TT Factory float kit
570 SMOH (2002) Alaskan Aircraft Engines. 
3 hours since 6 new cylinders (2025)
570 SPOH (2002) Dominion Prop AK
$120,000++ sp... More Info Joe Dory Aviation LLC Caldwell , ID USA (208) 484-XXXX (click) Compare SAVE Last Update: 04/13/2026",2026-05-30,2026-07-31
trade-a-plane,Cessna 180,1956,180,"$189,900",,3225 TT,,"Kenosha, WI","1956 CESSNA 180 $189,900 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180&listing_id=2456630&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImVkaXRzIjp7InJlc2l6ZSI6eyJ3aWR0aCI6NjgwLCJiYWNrZ3JvdW5kIjp7InIiOjI1NSwiYWxwaGEiOjEsImIiOjI1NSwiZyI6MjU1fSwiZml0IjoiY29udGFpbiJ9LCJzbWFydE92ZXJsYXkiOnsiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiJ3YXRlcm1hcmsucG5nIn19LCJrZXkiOiIxNjIxMzgyLmpwZyJ9,"1956 CESSNA 180 $189,900 Get Financing as low as $872.10 a month* Reg# N5900M TT: 3225 Performance Specs AirplanesUSA would like to present this beautiful 1956 Cessna 180 to the market!  Complete and Original Logs,  no damage history, and always stored in a cl... More Info AirplanesUSA Aircraft Sales - Matt McCormack Kenosha , WI USA (847) 651-XXXX (click) Compare SAVE Last Update: 05/28/2026",2026-05-30,2026-07-31
trade-a-plane,Cessna 180,1957,180 SKYWAGON,"$205,000",,5650 TT,,"Beaver, WV",1957 CESSNA 180 SKYWAGON,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180+SKYWAGON&listing_id=2456533&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImVkaXRzIjp7InJlc2l6ZSI6eyJmaXQiOiJjb250YWluIiwid2lkdGgiOjY4MCwiYmFja2dyb3VuZCI6eyJhbHBoYSI6MSwiciI6MjU1LCJiIjoyNTUsImciOjI1NX19LCJzbWFydE92ZXJsYXkiOnsiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiJ3YXRlcm1hcmsucG5nIn19LCJrZXkiOiIxNjE5OTIzLmpwZyJ9,"1957 CESSNA 180 SKYWAGON $205,000 Get Financing as low as $941.44 a month* Reg# N5239D TT: 5650 Performance Specs Cessna 180A
Don't miss out on the opportunity to own this gorgeous well-maintained, fully upgraded 1957 C180A. With a fresh major overhaul including New M... More Info Caleb Batista Beaver , WV USA (304) 575-XXXX (click) (304) 575-XXXX (click) Compare SAVE Last Update: 07/09/2026",2026-06-23,2026-07-31
trade-a-plane,Cessna 180,1958,180A,"$249,999",,5500 TT,,"Caldwell, ID","1958 CESSNA 180A $249,999 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180A&listing_id=2456069&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImVkaXRzIjp7InNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifSwicmVzaXplIjp7IndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiciI6MjU1LCJhbHBoYSI6MSwiYiI6MjU1LCJnIjoyNTV9LCJmaXQiOiJjb250YWluIn19LCJrZXkiOiIxNjEyNTEwLmpwZyJ9,"1958 CESSNA 180A $249,999 Get Financing as low as $1,148.10 a month* Reg# N58SD TT: 5500 Performance Specs Stunning condition
TT 5500
1418 Since New IO-520D (fuel injected not carbureted) (1990)
120 Since New MT 3 blade prop
Fresh April Annual
Fresh oil sam... More Info Joe Dory Aviation LLC Caldwell , ID USA (208) 484-XXXX (click) Compare SAVE Last Update: 05/17/2026",2026-05-30,2026-07-31
trade-a-plane,Cessna 180,1960,180C,,,4048 TT,,"Nampa, ID",1960 CESSNA 180C C,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180C&listing_id=2449630&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImVkaXRzIjp7InJlc2l6ZSI6eyJmaXQiOiJjb250YWluIiwid2lkdGgiOjY4MCwiYmFja2dyb3VuZCI6eyJyIjoyNTUsImFscGhhIjoxLCJiIjoyNTUsImciOjI1NX19LCJzbWFydE92ZXJsYXkiOnsia2V5Ijoid2F0ZXJtYXJrLnBuZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIn19LCJrZXkiOiIxNTE1NDkyLmpwZyJ9,"1960 CESSNA 180C Call for Price Get Financing Reg# N334SC TT: 4048 Performance Specs **SOLD!** N334SC has been completely gone through and fully refurbished, featuring numerous modifications, STCs and upgrades that make it the ultimate back... More Info Seitz Aviation, LLC Nampa , ID USA (425) 478-XXXX (click) Compare SAVE Last Update: 01/06/2026",2026-05-30,2026-07-31
trade-a-plane,Cessna 180,1964,180G,"$255,000",,4434 TT,,"Live Oak, FL","1964 CESSNA 180G $255,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180G&listing_id=2452634&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNTYxMzI4LmpwZyIsImVkaXRzIjp7InNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifSwicmVzaXplIjp7ImZpdCI6ImNvbnRhaW4iLCJ3aWR0aCI6NjgwLCJiYWNrZ3JvdW5kIjp7ImciOjI1NSwiYiI6MjU1LCJhbHBoYSI6MSwiciI6MjU1fX19LCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"1964 CESSNA 180G $255,000 Get Financing as low as $1,171.06 a month* Reg# N411SH TT: 4434 Performance Specs N411SH is a 1964 Cessna 180G with factory float kit that has no salt water history, new hardware and pork chops as well as a Robertson STOL kit. N411SH has... More Info William  Schretzmann Live Oak , FL USA (386) 867-XXXX (click) Compare SAVE Last Update: 07/07/2026",2026-07-08,2026-07-31
trade-a-plane,Cessna 180,1965,180H,"$225,000",,3967 TT,195.8 SMOH,"Wasilla, AK","1965 CESSNA 180H $225,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180H&listing_id=2454610&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImVkaXRzIjp7InJlc2l6ZSI6eyJiYWNrZ3JvdW5kIjp7ImFscGhhIjoxLCJyIjoyNTUsImIiOjI1NSwiZyI6MjU1fSwid2lkdGgiOjY4MCwiZml0IjoiY29udGFpbiJ9LCJzbWFydE92ZXJsYXkiOnsia2V5Ijoid2F0ZXJtYXJrLnBuZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIn19LCJrZXkiOiIxNTg5ODU1LmpwZyJ9,"1965 CESSNA 180H $225,000 Get Financing as low as $1,033.29 a month* Reg# N116AK TT: 3967 Performance Specs 1965 Cessna 180H straight clean aircraft  3967 TTA  827.4 SMOH  195.8 SPOH
pponk o-470-50 (TCM) conversion
three blade 88"" McCauley constant speed prop
... More Info kelly Lucas Wasilla , AK USA Compare SAVE Last Update: 07/09/2026",2026-06-23,2026-07-31
trade-a-plane,Cessna 180,1967,180 SKYWAGON,"$250,000",,5577 TT,51 SMOH,,1967 CESSNA 180 SKYWAGON,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180+SKYWAGON&listing_id=2451016&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNTM2MjE3LmpwZyIsImVkaXRzIjp7InNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifSwicmVzaXplIjp7IndpZHRoIjo2ODAsImJhY2tncm91bmQiOnsiYWxwaGEiOjEsInIiOjI1NSwiYiI6MjU1LCJnIjoyNTV9LCJmaXQiOiJjb250YWluIn19LCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"1967 CESSNA 180 SKYWAGON $250,000 Get Financing as low as $1,148.10 a month* Reg# N164JD TT: 5577 Performance Specs N164JD. 1967 Cessna 180 Skywagon (P-Ponk 470-50 engine). Not Here At Placerville. 5577TT, 51 SMOH, 51 SPOH. King KMA 24 Audio Panel with 3LMB, Garmin 430 W... More Info Skywagons.com LLC USA (530) 306-XXXX (click) Compare SAVE Last Update: 12/09/2025",2026-05-30,2026-07-31
trade-a-plane,Cessna 180,1968,180H,,,18820 TT,,"Anchorage, AK",1968 CESSNA 180H G,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180H&listing_id=2456461&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJzbWFydE92ZXJsYXkiOnsia2V5Ijoid2F0ZXJtYXJrLnBuZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIn0sInJlc2l6ZSI6eyJmaXQiOiJjb250YWluIiwid2lkdGgiOjY4MCwiYmFja2dyb3VuZCI6eyJyIjoyNTUsImFscGhhIjoxLCJiIjoyNTUsImciOjI1NX19fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNjM3NDIwLmpwZyJ9,"1968 CESSNA 180H Get Financing Reg# Not Listed TT: 18820 Performance Specs SOLD - Well maintained Cessna 180, with new engine and low-time first-run propeller. No landing gear, 2 sets of floats included. Aircraft was well maintain... More Info Alaska Aircraft Sales Anchorage , AK USA (907) 243-XXXX (click) (907) 244-XXXX (click) Compare SAVE Last Update: 06/26/2026",2026-05-30,2026-07-31
trade-a-plane,Cessna 180,1974,180 SKYWAGON,"$325,000",,7780 TT,,"Kirkland, WA",1974 CESSNA 180 SKYWAGON,https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180+SKYWAGON&listing_id=2456289&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjE1ODg5LmpwZyIsImJ1Y2tldCI6InRhcC1hc3NldHMxIiwiZWRpdHMiOnsic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9LCJyZXNpemUiOnsid2lkdGgiOjY4MCwiYmFja2dyb3VuZCI6eyJnIjoyNTUsImIiOjI1NSwiYWxwaGEiOjEsInIiOjI1NX0sImZpdCI6ImNvbnRhaW4ifX19,"1974 CESSNA 180 SKYWAGON $325,000 Get Financing as low as $1,492.53 a month* Reg# Not Listed TT: 7780 Performance Specs C180J on Wipaire amphis, TT 7781.1 approx, IO-550-DCO ESFRM 1597.5 ESTOH approx, Garmin 750 More Info Hangar Gurus Kirkland , WA USA (425) 444-XXXX (click) Compare SAVE Last Update: 05/19/2026",2026-05-30,2026-07-31
trade-a-plane,Cessna 180,1975,180J,"$265,000",,3176 TT,,"South St Paul, MN","1975 CESSNA 180J $265,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180J&listing_id=2454390&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJrZXkiOiIxNjQ3MDk5LmpwZyIsImVkaXRzIjp7InNtYXJ0T3ZlcmxheSI6eyJidWNrZXQiOiJ0YXAtYXNzZXRzMSIsImtleSI6IndhdGVybWFyay5wbmcifSwicmVzaXplIjp7ImZpdCI6ImNvbnRhaW4iLCJiYWNrZ3JvdW5kIjp7ImFscGhhIjoxLCJyIjoyNTUsImIiOjI1NSwiZyI6MjU1fSwid2lkdGgiOjY4MH19LCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9,"1975 CESSNA 180J $265,000 Get Financing as low as $1,216.99 a month* Reg# N180CJ TT: 3176 Performance Specs This Skywagon can be flown as-is with a beautiful, full-functioned Garmin glass panel and low-time factory rebuilt engine, or you can personalize paint and... More Info Wipaire, Inc. South St Paul , MN USA (651) 414-XXXX (click) Compare SAVE Last Update: 03/30/2026",2026-05-30,2026-07-31
trade-a-plane,Cessna 180,1976,180,"$169,000",,5444 TT,,"Polk County, FL","1976 CESSNA 180 $169,000 G",https://www.trade-a-plane.com/search?category_level1=Single+Engine+Piston&make=CESSNA&model=180&listing_id=2441947&s-type=aircraft,https://dsgiipnwy1jd8.cloudfront.net/eyJlZGl0cyI6eyJyZXNpemUiOnsiZml0IjoiY29udGFpbiIsImJhY2tncm91bmQiOnsiYWxwaGEiOjEsInIiOjI1NSwiZyI6MjU1LCJiIjoyNTV9LCJ3aWR0aCI6NjgwfSwic21hcnRPdmVybGF5Ijp7ImtleSI6IndhdGVybWFyay5wbmciLCJidWNrZXQiOiJ0YXAtYXNzZXRzMSJ9fSwiYnVja2V0IjoidGFwLWFzc2V0czEiLCJrZXkiOiIxNDAxMzEzLmpwZyJ9,"1976 CESSNA 180 $169,000 Get Financing as low as $776.12 a month* Reg# N7681K TT: 5444 Performance Specs JUST LISTED - NEW TO MARKET.  Cessna 180 Based in Polk County FL in Private Hangar. Low Time Engine!!! Your Summer Adventures Await! Call Listing Broker Sc... More Info Scott MacDonald Aircraft Sales, Inc. Polk County , FL USA (772) 781-XXXX (click) (772) 215-XXXX (click) Compare SAVE Last Update: 05/07/2025",2026-05-30,2026-07-31
